tra_0,tra_1,tra_2,tra_3,tra_4,tra_5,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,spec_0,spec_1,spec_2,spec_3,spec_4,spec_5,spec_6,spec_7,spec_8,spec_9,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19,spec_20,spec_21,spec_22,spec_23,spec_24,spec_25,spec_26,spec_27,spec_28,spec_29,spec_30,spec_31,spec_32,spec_33,spec_34,spec_35,spec_36,spec_37,spec_38,spec_39,spec_40,spec_41,spec_42,spec_43,spec_44,spec_45,spec_46,spec_47,spec_48,spec_49,spec_50,spec_51,spec_52,spec_53,spec_54,spec_55,spec_56,spec_57,spec_58,spec_59,spec_60,spec_61,spec_62,spec_63,class
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.0,0.0,2.7872648,8.942744,11.236017,9.775558,0.0,0.0,0.85323524,11.575211,11.381973,0.9798337,17.44935,11.68457,0.07832968,9.548658,5.55837,5.712875,2.0122232,3.544852,6.898515,2.2968304,0.0,7.111082,0.0,8.268022,7.4460807,12.597629,8.276225,1.6185093,2.2492228,0.0,4.532644,7.4101677,7.513107,8.834651,10.715863,0.0,4.6161304,16.7075,5.8775325,8.284908,6.4546275,5.630454,0.0,5.6649084,3.1266518,12.500891,5.496848,7.5724,0.0,9.17368,10.523385,9.6118145,9.911086,1.4695075,0.3751741,10.797113,0.0,5.052638,0.0,10.25672,17.630167,0.0,6
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,1.2710813,0.0,4.641432,6.552924,11.033529,7.8098807,0.0,0.0,3.6310413,11.885613,10.166988,0.9395008,17.359137,8.764173,0.10144824,9.216787,5.82108,5.709381,0.2789123,3.9693434,8.282239,1.9917698,0.0,7.916603,0.0,9.168791,8.729681,14.180826,9.124321,2.2133832,2.3299382,0.0,5.0067897,7.5362554,7.768776,6.984242,10.470586,0.0,3.813698,14.521286,5.5757856,10.219209,5.3562574,6.2078605,0.0,5.58664,4.44846,9.93663,6.66578,4.981905,0.0,7.4299064,10.196156,8.277119,8.95083,2.8242435,0.88671327,8.570332,0.0,5.6410985,0.0,8.463493,16.627089,0.0,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.085823,0.0,2.943798,0.0,0.0,0.0,7.1234446,5.8784084,6.2888265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6374351,0.0,12.785886,0.0,0.39801747,0.0,0.0,2.5548275,0.0,6.2811704,0.0,0.0,0.0,0.0,0.0,4.223381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8814664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411697,0.94933784,0.0,4.492391,0.0,7.889524,0.0,0.0,5.6933317,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,4.777743,0.0,6.797676,0.0,4.642899,0.0,0.0,0.003996454,8.504896,4.6839256,0.85959506,0.36309364,8.093359,0.0,0.058676824,1.150285,1.4575659,1.1378967,0.0,1.2369536,5.791589,0.65743166,0.0,5.3687963,0.0,3.6756783,5.200987,11.171845,2.6723652,3.4041057,0.08083709,0.0,2.302016,3.5454752,6.1225157,0.0,4.9497046,2.5063398,0.0,0.7134989,1.4435877,7.7709723,0.0,2.6520114,0.0,0.8162208,3.2564113,0.0,4.899945,0.0,0.0,0.0,2.1401117,0.0,1.3524705,1.921169,2.5542715,0.0,0.0,1.1307219,1.0508795,0.039822917,4.7998,0.0,6
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,1.5831279,0.0,4.8851595,6.4224324,11.20478,7.604837,0.0,0.0,3.9760065,11.665493,9.955228,1.0464462,17.2301,8.424611,0.14548951,9.091545,5.8657584,5.8919725,0.0,4.2382393,8.468877,2.1730206,0.0,8.006334,0.0,9.098197,8.7701645,14.086291,9.039258,2.2409158,2.3954606,0.0,5.0120897,7.730699,8.194498,6.661284,10.460553,0.0,3.6797268,14.166894,5.770999,10.394728,5.1193337,6.153458,0.0,5.601379,4.5658417,9.556716,6.4958053,4.856686,0.0,7.052713,10.167179,8.355052,8.697847,3.0280294,0.90945655,8.236918,0.0,5.4788375,0.0,8.364534,16.241467,0.0,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,2.9415402,0.0,5.9496346,4.350707,10.822153,6.439456,0.0,0.0,6.0847893,11.483536,8.430969,0.8304936,17.31627,6.201054,0.30645534,8.089163,5.4700007,5.6480117,0.0,4.3789735,9.105576,1.7852421,0.0,8.772993,0.0,9.052135,9.569948,15.178598,9.046163,2.563771,2.2585628,0.0,5.403352,7.8748527,8.468094,5.0176344,10.1266575,0.0,2.8744617,12.435892,5.3979974,11.526072,4.386162,6.155345,0.0,5.1590123,5.051904,7.726086,7.2095366,3.0248616,0.0,5.2205095,9.668134,7.303114,7.554185,3.5677464,1.1721116,6.6254287,0.0,5.425399,0.0,6.929398,15.019063,0.0,4
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,2.5443377,0.0,0.0,0.0,0.0,0.0,12.512044,6.241025,2.324657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816349,0.0,18.18893,0.0,0.0,0.0,0.0,1.0135256,0.0,7.654669,0.0,0.0,0.0,0.0,0.0,3.018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93215,0.0,0.0,0.0,0.0,1.6567042,0.0,0.0,6.759587,0.0,5.9043846,0.0,0.0,8.270051,6
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,1.9677953,0.0,5.213946,5.876844,11.083701,7.2033677,0.0,0.0,4.5687866,11.700368,9.593723,1.0075845,17.255806,7.775827,0.16751333,8.885048,5.7899384,5.7961917,0.0,4.30051,8.6733265,2.1035142,0.0,8.1955,0.0,9.228412,9.036889,14.432693,9.153373,2.3685791,2.41213,0.0,5.1370606,7.74659,8.199253,6.25009,10.385071,0.0,3.470206,13.67375,5.6353116,10.782222,4.8995357,6.239718,0.0,5.5329156,4.814186,9.015325,6.750904,4.2634435,0.0,6.6191206,10.085769,8.000414,8.434167,3.2674408,0.9929106,7.7783227,0.0,5.5816383,0.0,7.9311213,15.948642,0.0,7
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.48369092,0.0,3.8952782,7.6340113,11.23087,8.662648,0.0,0.0,2.446255,11.699641,10.747796,0.9970296,17.354809,10.05603,0.10879643,9.37488,5.7537174,5.8390584,0.9150619,3.8599522,7.750255,2.2059584,0.0,7.5675583,0.0,8.753699,8.144761,13.411931,8.742672,1.9426004,2.3219175,0.0,4.7820597,7.5954676,7.8942738,7.77674,10.617281,0.0,4.1637306,15.484146,5.873044,9.340852,5.752774,5.912099,0.0,5.6695337,3.8582718,11.057392,6.0205927,6.1776814,0.0,8.129881,10.335938,8.970123,9.33472,2.2564223,0.6669801,9.456432,0.0,5.3330507,0.0,9.304367,16.995245,0.0,2
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,1.2074841,0.0,4.5951843,6.6433034,11.0544615,7.8952518,0.0,0.0,3.526398,11.877521,10.216666,0.93871754,17.375702,8.879588,0.0987743,9.230031,5.817846,5.726481,0.34227872,3.9649265,8.248918,2.015297,0.0,7.9025044,0.0,9.120851,8.686953,14.121169,9.100288,2.1883159,2.3130605,0.0,4.9858117,7.543711,7.8054776,7.0523796,10.500308,0.0,3.8475604,14.617819,5.6076655,10.1419,5.3997564,6.1997356,0.0,5.582439,4.3884196,10.028921,6.620065,5.1038303,0.0,7.4785137,10.209643,8.350088,8.983525,2.7695293,0.88631463,8.648884,0.0,5.6179676,0.0,8.534772,16.66659,0.0,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.7059507,0.0,2.4417143,0.0,0.0,0.0,7.9197993,6.0587754,5.7663245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63503,0.0,13.450149,0.0,0.0,0.0,0.0,2.297618,0.0,6.477123,0.0,0.0,0.0,0.0,0.0,4.149894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5163436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013502,0.7923349,0.0,4.7871013,0.0,7.6964893,0.0,0.0,5.9573913,7
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0007057786,0.2800374,1.100661,0.0008635521,1.0181956,0.0,0.00060111284,1.7874069,2.4559598,0.0,5.6377993,5.238492,11.0491495,6.8014746,0.0,0.0,5.2433314,11.467582,9.152402,1.0278003,17.155468,7.0064764,0.2252389,8.649231,5.6839128,5.7404394,0.0,4.5139728,8.950562,2.1051068,0.0,8.382617,0.0,9.265523,9.282059,14.596204,9.141982,2.5508235,2.4267454,0.0,5.291688,7.842988,8.369294,5.630113,10.269384,0.0,3.2168844,12.963721,5.6147156,11.20706,4.484309,6.2059693,0.0,5.4560823,5.108411,8.337176,6.894133,3.5871875,0.0,6.031309,9.99758,7.745807,8.083916,3.558527,0.9740374,7.18491,0.0,5.535634,0.0,7.589249,15.414531,0.0,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,2.2254498,0.0,0.006950438,1.0134907,1.5791792,0.012199247,1.0222915,1.370142,3.301833,0.0,6.2044535,3.2474737,10.664368,5.5503154,0.0,0.0,6.6376963,11.186403,7.88533,0.99270785,16.9842,5.287332,0.30537066,7.807098,5.371129,5.2213984,0.0,4.114521,9.019532,1.4960409,0.0,8.492546,0.0,9.161157,9.506436,15.654891,8.931815,2.936374,2.1812334,0.0,5.33576,7.4952574,7.171819,4.6367793,9.964334,0.2285968,2.7873201,11.284937,4.9143257,11.710193,3.8406184,6.2672634,0.0,4.705684,5.2655826,6.882501,7.4635935,1.736447,0.0,4.913462,9.085883,6.4333997,7.3511057,3.6666758,1.2665936,6.1285815,0.0,5.334434,0.0,6.396177,14.881761,0.0,2
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,0.0,0.0,0.0,0.0,0.0,0.0,19.83924,6.639236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670442,18.988567,0.0,24.379179,0.0,0.0,0.0,0.0,0.0,0.0,9.881463,0.0,0.0,0.0,0.0,0.0,1.4442686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.644053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.344075,0.0,2.8053498,0.0,0.0,11.004832,6
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,4.668076,0.0,2.3959076,0.0,0.0,0.0,8.15844,5.8370113,5.6026115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8847778,0.0,13.996084,0.0,0.0,0.0,0.0,2.326606,0.0,6.4418945,0.0,0.0,0.0,0.0,0.0,3.957979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3748167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97329,0.5390404,0.0,4.948118,0.0,7.520881,0.0,0.0,6.3059855,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,2.2254498,0.0,0.006950438,1.0134907,1.5791792,0.012199247,1.0222915,1.370142,5.0747213,0.0,2.9289994,0.0,0.0,0.0,7.1494303,5.8830647,6.272129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6704168,0.0,12.809602,0.0,0.38449192,0.0,0.0,2.546012,0.0,6.2886763,0.0,0.0,0.0,0.0,0.0,4.220128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8700542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399488,0.9418219,0.0,4.502024,0.0,7.8846316,0.0,0.0,5.703761,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,5.0827246,0.0,2.9369564,0.0,0.0,0.0,7.132788,5.88318,6.2833567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6493986,0.0,12.789337,0.0,0.3963258,0.0,0.0,2.5500371,0.0,6.2864013,0.0,0.0,0.0,0.0,0.0,4.2245197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8775275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4072323,0.9489842,0.0,4.494128,0.0,7.8889093,0.0,0.0,5.690884,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,3.7140648,0.0,1.1516742,0.0,0.0,0.0,10.153621,6.213206,4.1595006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502596,0.0,15.746105,0.0,0.0,0.0,0.0,1.6483055,0.0,7.031057,0.0,0.0,0.0,0.0,0.0,3.7061303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3275375,0.0,0.0,0.0,2.0330713,0.0,0.0,0.0,0.0,2.9233882,0.07205568,0.0,5.750992,0.0,6.8989415,0.0,0.0,7.089081,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,3.3908694,0.0,0.72987825,0.0,0.0,0.0,10.777525,6.2898126,3.691199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3637133,0.0,16.336891,0.0,0.0,0.0,0.0,1.4652987,0.0,7.1975703,0.0,0.0,0.0,0.0,0.0,3.5920258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96898836,0.0,0.0,0.0,2.7594717,0.0,0.0,0.0,0.0,2.5849023,0.0,0.0,5.999925,0.0,6.6761603,0.0,0.0,7.3555818,6
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,0.0,6.768792,0.0,0.0,0.0,0.0,34.577766,6.999474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463299,0.0,0.0,0.0,39.368465,0.0,36.50844,0.0,0.0,0.0,0.0,0.0,0.0,14.739999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387441,0.0,0.0,0.0,0.0,0.0,30.596773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.313634,0.0,0.0,0.0,0.0,16.255684,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.924613,0.0,5.4170427,0.0,3.4672444,0.0,0.0,0.63968676,9.045944,2.9126132,0.0,0.40189773,7.0859156,0.0,0.12199681,0.39769357,0.47279844,0.0,0.0,0.3814633,5.0046635,0.12559979,0.0,3.7966843,0.0,3.7676117,4.946381,10.433624,1.7536118,3.4206905,0.16330075,0.5105254,2.719343,2.3175707,2.6684456,0.0,4.710609,3.192614,0.0,0.0,0.0,7.1458054,0.0,2.3023202,0.0,0.0,4.185333,0.0,4.810822,0.0,0.0,0.0,0.47401136,0.0,0.59523445,1.9509771,2.2133794,0.0,0.0,1.8920838,2.2680972,0.0,3.2386699,0.0,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.0781407,0.0,2.9341166,0.0,0.0,0.0,7.144401,5.881766,6.2750254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6633753,0.0,12.803539,0.0,0.3871083,0.0,0.0,2.5487087,0.0,6.288758,0.0,0.0,0.0,0.0,0.0,4.2222953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402285,0.9434341,0.0,4.4998746,0.0,7.8850856,0.0,0.0,5.699053,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.286257,0.0,3.4485319,0.0,0.0,0.0,6.440286,5.6937485,6.4856625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638356,0.0,12.222265,0.0,0.59520763,0.0,0.0,2.8037891,0.0,6.154274,0.0,0.0,0.0,0.0,0.0,4.1396646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0301507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6232915,0.99480665,0.0,4.209237,0.0,7.701696,0.0,0.0,5.4525533,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0007057786,0.2800374,1.100661,0.0008635521,1.0181956,0.0,0.00060111284,1.7874069,5.049749,0.0,2.8976903,0.0,0.0,0.0,7.20388,5.8937106,6.237368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7361592,0.0,12.854724,0.0,0.35644162,0.0,0.0,2.5282414,0.0,6.30316,0.0,0.0,0.0,0.0,0.0,4.214502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8457537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.372576,0.9309225,0.0,4.519007,0.0,7.8734703,0.0,0.0,5.722918,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,1.6622398,0.0,5.616703,6.980952,11.302604,7.270956,0.0,0.0,3.942662,10.042028,10.056511,1.7205347,16.705683,7.900616,0.28154582,8.033209,5.5366116,6.7931557,0.03316997,4.4737744,7.947077,3.5857239,0.0,7.7975106,0.0,7.523489,7.8362684,11.497049,7.9536386,2.1989646,2.4477835,0.0,4.823901,7.6131783,10.080781,6.215291,8.69233,0.0,2.5114954,13.940075,6.9130597,8.949177,4.1836557,5.4332037,0.0,4.9748926,3.9807222,9.180648,5.1424446,4.5608716,0.0,6.183571,10.379541,9.537893,8.775805,2.820431,0.0,8.122622,0.0,3.5372632,0.0,8.87226,14.506718,0.0,4
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,2.8301628,0.0,0.0,0.0,0.0,0.0,11.836686,6.4097276,2.844177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843613,0.0,17.270632,0.0,0.0,0.0,0.0,1.1218463,0.0,7.491494,0.0,0.0,0.0,0.0,0.0,3.3578131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37306312,0.0,0.0,0.0,4.0154357,0.0,0.0,0.0,0.0,2.0010867,0.0,0.0,6.416202,0.0,6.264038,0.0,0.0,7.784394,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,4.1992426,0.0,1.7590472,0.0,0.0,0.0,9.234436,5.979754,4.742478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316291,0.0,15.089015,0.0,0.0,0.0,0.0,1.9883176,0.0,6.752355,0.0,0.0,0.0,0.0,0.0,3.7276287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7880678,0.0,0.0,0.0,1.2151709,0.0,0.0,0.0,0.0,3.4565022,0.19318794,0.0,5.505096,0.0,7.0993757,0.0,0.0,6.8495355,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.4130383,0.0,0.6243748,0.00021511316,0.0,0.0,0.0,1.7873254,4.530939,0.0,8.55776,0.0,7.8517895,1.2422429,0.0,0.0,9.677398,6.0588493,3.4606838,1.6979342,12.099116,0.0,0.06714016,2.8718166,2.2588828,2.3406405,0.0,1.8225785,7.4031286,0.79818094,0.0,7.8464446,0.0,4.662434,6.327193,13.829428,3.9101837,3.9899762,1.30993,0.0,4.7236586,5.4258146,7.265795,0.0,6.332864,0.97350276,0.0,4.243492,3.6107333,10.601482,0.5261784,3.4438126,0.0,1.4810601,3.1667652,1.0365355,4.8547735,0.0,0.0,0.0,4.280942,2.2822695,3.5354784,1.5066855,1.5911183,2.2343152,0.0,0.35406888,0.0,2.2245018,8.684531,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0,0.0,0.0,0.0,0.0046946406,0.0,0.0,1.099978,5.4822493,0.0,6.57809,0.0,2.0316892,0.0,0.0,1.7384485,8.828585,0.7198911,0.0,1.0552952,2.8466952,0.0,0.13856904,0.0,0.1031699,0.0,0.0,0.0058112154,3.6019332,0.0,0.0,2.6818323,1.767249,2.2186906,3.8715112,7.659272,1.1927594,3.7993295,0.4242437,2.566251,1.3139399,1.6772962,3.1718116,0.0,1.0611079,2.716631,0.0,0.0,0.30947462,6.1082025,0.0,1.3346149,0.0,0.0,3.4133468,0.0,2.471635,0.0,0.0,0.0,0.0,0.0,0.0,3.0460024,1.628156,0.0,0.0,0.0,2.944594,0.0,0.0,0.5150817,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.0413947,0.0,5.519974,0.0,1.2771667,0.0,0.0,2.0088344,8.706174,0.2789459,0.0,0.4699899,2.9659486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6581242,0.0,0.0,1.8944249,2.2817729,2.2781296,3.8332205,7.302357,0.56208044,3.6490786,0.015523862,2.2477865,1.5263854,1.3158758,1.8570193,0.0,1.7170279,2.9704783,0.0,0.0,0.0,5.8406363,0.0,0.9735729,0.0,0.0,3.8840466,0.0,2.80719,0.0,0.0,0.0,0.0,0.0,0.0,2.6915395,1.8982077,0.0,0.22163866,0.7185993,3.5887065,0.0,0.0,0.8002488,1
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,1.4130383,0.0,0.6243748,0.00021511316,0.0,0.0,0.0,1.7873254,0.0,0.0,3.388559,8.242134,11.20662,9.189428,0.0,0.0,1.736808,11.645939,11.117291,1.0211413,17.297,10.786368,0.060879216,9.581692,5.681188,5.753315,1.4576508,3.6835845,7.4129553,2.2000666,0.0,7.236958,0.0,8.610867,7.870172,12.99561,8.654524,1.8708352,2.2543418,0.0,4.6752677,7.4594264,7.5112176,8.318532,10.619032,0.0,4.3844776,15.934302,5.8445835,8.8628025,6.013143,5.837073,0.0,5.69243,3.5982528,11.678821,5.865973,6.6938515,0.0,8.777456,10.463144,9.190553,9.671398,1.939551,0.4599517,10.079074,0.0,5.2489443,0.0,9.791574,17.326456,0.0,3
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,0.9772087,0.0,4.3655624,6.980617,11.141625,8.142303,0.0,0.0,3.1859202,11.805449,10.406139,0.9624611,17.34891,9.276739,0.109711096,9.287299,5.808653,5.7979965,0.48819903,3.9433708,8.090879,2.0972195,0.0,7.7790318,0.0,9.006632,8.491282,13.870437,8.968879,2.1003215,2.3447075,0.0,4.9208674,7.575442,7.864872,7.272959,10.533695,0.0,3.9426684,14.905544,5.7372727,9.866715,5.506871,6.0781016,0.0,5.6310573,4.2279315,10.367224,6.3805466,5.475456,0.0,7.6835957,10.232588,8.565349,9.089851,2.6124942,0.7989531,8.890767,0.0,5.4862437,0.0,8.794309,16.75238,0.0,1
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,3.051115,0.0,7.9524617,5.5373263,10.440187,4.565012,0.0,0.0,3.8803425,7.6141167,9.139027,2.4365842,13.930736,4.958863,0.42085704,5.5324917,4.4613795,6.513904,0.0,4.4444885,7.894936,6.0557613,0.0,7.5979505,0.0,6.3929796,6.588153,8.426057,8.019602,2.474251,2.837033,0.0,5.268774,7.085229,12.478091,4.708342,5.9362693,0.0,1.0998921,11.71622,7.286594,7.495716,2.1143303,4.60747,0.0,4.219797,3.9046748,6.1694136,3.7372782,1.5349882,0.0,3.7954082,9.328552,9.305265,7.694467,2.4752872,0.0,7.2020445,0.0,2.4979048,0.0,7.391147,10.371027,0.0,4
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,3.6084316,0.0,1.0109502,0.0,0.0,0.0,10.354771,6.2472124,4.0100446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779011,0.0,15.928012,0.0,0.0,0.0,0.0,1.5839348,0.0,7.0844693,0.0,0.0,0.0,0.0,0.0,3.676031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2153391,0.0,0.0,0.0,2.2600925,0.0,0.0,0.0,0.0,2.813642,0.018197078,0.0,5.8288445,0.0,6.8301578,0.0,0.0,7.1706905,6
0.6424434,0.9186666,2.1435208,0.0,0.0,0.7546742,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,1.8247719,0.0,5.086326,6.0867815,11.121528,7.360325,0.0,0.0,4.351057,11.716348,9.732142,1.0194671,17.2553,8.016967,0.1596712,8.977365,5.8328753,5.8303547,0.0,4.2703004,8.598569,2.1109705,0.0,8.142417,0.0,9.185501,8.941409,14.327191,9.128415,2.3111498,2.407766,0.0,5.0856266,7.7419405,8.179673,6.4159007,10.410668,0.0,3.5477984,13.880413,5.673039,10.64533,5.0004764,6.223733,0.0,5.5596733,4.720202,9.225404,6.665195,4.4829326,0.0,6.798674,10.122242,8.126051,8.541653,3.1713076,0.9754338,7.957143,0.0,5.569641,0.0,8.086833,16.08696,0.0,7
